Tempo(s),EMG_Value
1.420316,4881
1.421317,4385
1.422318,5089
1.423319,5553
1.424317,4545
1.425316,5089
1.426317,5505
1.427316,5505
1.428318,6097
1.429317,4769
1.430317,5217
1.431316,5633
1.432317,5537
1.433317,4769
1.434318,4929
1.435317,5569
1.436319,5793
1.437317,4513
1.438317,6161
1.439318,5985
1.440317,5809
1.441318,5777
1.442317,5185
1.443317,4449
1.444316,5153
1.445318,4529
1.446315,5393
1.447317,4561
1.448318,4385
1.449317,4929
1.450317,5585
1.451317,4337
1.452356,8194
1.453321,6273
1.454319,5633
1.455319,5889
1.456318,5121
1.457318,5025
1.458317,4177
1.459319,5393
1.460317,5553
1.461318,4737
1.462318,4561
1.463317,4577
1.464317,5537
1.465317,4833
1.466317,4193
1.467317,4945
1.468317,5633
1.469318,5249
1.470317,4993
1.471319,6001
1.472319,4993
1.473318,4929
1.474315,4769
1.475316,5729
1.476316,5345
1.477319,4641
1.478318,5057
1.479318,5089
1.480317,4417
1.481317,4385
1.482317,4673
1.483316,4737
1.484317,6609
1.485317,5457
1.486317,4929
1.487317,4817
1.488317,5137
1.489318,4577
1.490318,5185
1.491317,5137
1.492317,5425
1.493317,5185
1.494316,5649
1.495316,5585
1.496317,4913
1.497318,5345
1.498315,6033
1.499317,5425
1.500317,5009
1.501318,4865
1.502315,5345
1.503317,5649
1.661434,6273
1.662075,5585
1.662495,5073
1.662891,4865
1.663288,5521
1.663743,4897
1.664128,4785
1.664526,5713
1.664915,5505
1.665326,6641
1.665724,5537
1.666118,6417
1.666516,5537
1.666911,5361
1.667314,5153
1.668318,5249
1.669315,4529
1.670318,4705
1.671317,6465
1.672317,6305
1.673317,5169
1.674318,4513
1.675317,4161
1.676318,4577
1.677315,6353
1.678316,6417
1.679318,4625
1.680316,4929
1.681317,5425
1.682318,5569
1.683317,6353
1.684317,6129
1.685317,4609
1.686316,4561
1.687317,6065
1.688319,5809
1.689318,5425
1.690318,4545
1.691316,4097
1.692316,6593
1.693319,5873
1.694318,5089
1.695318,4993
1.696319,4945
1.697318,5489
1.698317,5841
1.699317,5057
1.700316,5729
1.701318,5281
1.702316,5681
1.703318,5681
1.704317,5297
1.705317,4689
1.706316,4641
1.707316,4705
1.708340,6817
1.709324,5409
1.710319,5409
1.711316,4401
1.712317,4129
1.713318,5729
1.714318,7041
1.715315,4577
1.716319,5057
1.717317,4753
1.718319,6081
1.719317,4657
1.720317,6881
1.721316,5761
1.722317,5457
1.723318,5217
1.724316,5105
1.725317,6225
1.726318,5169
1.727317,4673
1.728317,5121
1.729317,5377
1.730317,5457
1.731317,5025
1.732319,4705
1.733317,5201
1.734320,4097
1.735316,4641
1.736316,4417
1.737317,6481
1.738316,5329
1.739319,6353
1.740318,4913
1.741317,5345
1.742319,4433
1.743317,6593
1.744315,5889
1.745317,4673
1.746316,4833
1.747319,5345
1.748319,6065
1.749318,5393
1.750315,4977
1.751318,4577
1.752316,4481
1.753320,4913
1.754317,5329
1.755317,4865
1.756318,4705
1.757316,4529
1.758319,4561
1.759315,4625
1.760316,5553
1.761316,5281
1.762319,6561
1.763317,6017
1.764319,5521
1.765319,5713
1.766317,5697
1.767319,5857
1.768316,5633
1.769316,5521
1.770317,4881
1.771317,4865
1.772344,5153
1.773326,5265
1.774323,4705
1.775320,5025
1.776318,5153
1.777317,4817
1.778318,6049
1.779318,4689
1.780317,5313
1.781316,5217
1.782318,5441
1.783315,6209
1.784317,4561
1.785317,5313
1.786317,5697
1.787315,5441
1.788316,5585
1.789316,6433
1.790316,5713
1.791317,5345
1.792317,4577
1.793318,4321
1.794315,4817
1.795316,7201
1.796317,5169
1.797316,4641
1.798318,4225
1.799320,6033
1.800314,6305
1.801317,4369
1.802317,4385
1.803317,5905
1.804317,4801
1.805317,6289
1.806317,5633
1.807316,5425
1.808318,6529
1.809316,5057
1.810319,5265
1.811318,4961
1.812316,5377
1.813316,4929
1.814317,7361
1.815318,7137
1.816317,5905
1.817318,5393
1.818317,4929
1.819319,4433
1.820318,6001
1.821318,4385
1.822318,5201
1.823318,4625
1.824317,4897
1.825318,4817
1.826320,4433
1.827317,4785
1.828316,5553
1.829318,5553
1.830317,5713
1.831318,5761
1.832319,5313
1.833318,5297
1.834317,4833
1.835319,5185
1.836336,5889
1.837324,5777
1.838317,5201
1.839316,4913
1.840316,5057
1.841317,5665
1.842319,4545
1.843317,4561
1.844318,5345
1.845318,4529
1.846318,4337
1.847315,5281
1.848316,4945
1.849317,5697
1.850318,5601
1.851316,4881
1.852316,4737
2.005348,5681
2.006133,5041
2.006712,5281
2.007259,5857
2.007810,5889
2.008426,5249
2.008980,5809
2.009527,4737
2.010069,5185
2.010634,5441
2.011179,6209
2.011730,5473
2.012274,4145
2.012825,4385
2.013380,5585
2.013929,5633
2.014485,6273
2.015063,5569
2.015618,4945
2.016317,5569
2.017319,5169
2.018316,5009
2.019318,5649
2.020316,6273
