Tempo(s),EMG_Value
1.141662,1760
1.142663,2784
1.143661,1744
1.144661,2464
1.145659,3104
1.146663,3504
1.147661,1376
1.148660,1088
1.149659,1280
1.150660,1984
1.151661,1888
1.152662,2336
1.153663,2720
1.154663,2160
1.155660,1632
1.156661,1088
1.157661,1776
1.158659,1872
1.159661,1840
1.160661,1024
1.161660,1952
1.162661,1072
1.163661,1424
1.164661,1344
1.165662,1712
1.166659,2272
1.167661,1952
1.168662,2848
1.169663,3968
1.170661,1312
1.171660,2080
1.172662,1680
1.173661,1616
1.174662,1552
1.175660,3776
1.176662,1584
1.177660,2448
1.178663,1616
1.179664,1664
1.180662,1488
1.181659,1712
1.182662,1936
1.183662,1632
1.184660,1456
1.185662,4657
1.186663,2720
1.187661,1968
1.188660,1424
1.189663,2048
1.190660,3664
1.191675,1856
1.192664,2880
1.193661,1200
1.194663,1952
1.195661,1360
1.196661,1040
1.197661,1968
1.198661,1808
1.199661,1472
1.200661,2352
1.201660,2176
1.202660,3856
1.203662,1760
1.204660,1488
1.205660,1184
1.206661,1808
1.207660,2192
1.208660,3152
1.209661,1792
1.210661,1072
1.211663,2352
1.326307,1056
1.326818,2464
1.327089,2624
1.327332,2144
1.327568,2240
1.327836,1760
1.328077,1472
1.328312,1216
1.328556,976
1.328817,2128
1.329057,2864
1.329661,1968
1.330658,2016
1.331662,2896
1.332661,944
1.333660,1184
1.334661,1888
1.335659,2112
1.336661,1168
1.337662,1312
1.338661,816
1.339662,1104
1.340661,1440
1.341662,1328
1.342661,1104
1.343661,2080
1.344661,1104
1.345663,1424
1.346660,896
1.347662,3136
1.348661,2224
1.349663,1488
1.350660,2128
1.351661,2064
1.352662,2576
1.353659,1408
1.354661,1328
1.355663,2176
1.356661,1168
1.357662,2000
1.358662,2304
1.359663,976
1.360661,3296
1.361660,3248
1.362661,1056
1.363661,1120
1.364661,1232
1.365660,1408
1.366661,1984
1.367663,1056
1.368662,800
1.369662,2944
1.370662,784
1.371661,928
1.372662,944
1.373660,1344
1.374661,1984
1.375661,1008
1.376662,1952
1.377659,1920
1.378663,672
1.379661,1200
1.380662,2320
1.381661,1312
1.382662,1280
1.383721,1600
1.384671,3152
1.385661,2128
1.386663,3280
1.387663,1504
1.388662,1280
1.389661,272
1.390661,1424
1.391662,1936
1.392660,2336
1.393662,1056
1.394661,1072
1.395661,1360
1.396662,2000
1.397661,1152
1.398662,1280
1.399661,2048
1.400661,2304
1.401661,1760
1.402661,1024
1.403661,1376
1.404661,1760
1.405660,2240
1.406660,1712
1.407661,976
1.408660,2160
1.409660,992
1.410661,1520
1.411663,2384
1.412661,2832
1.413663,768
1.414660,592
1.415661,1376
1.416661,1936
1.417662,2752
1.418663,2240
1.419660,1184
1.420663,640
1.421663,848
1.422662,992
1.423661,1136
1.424663,2064
1.425661,1120
1.426661,1216
1.427661,1360
1.428661,752
1.429661,1072
1.430660,2864
1.431661,3968
1.432661,1984
1.433659,2992
1.434661,1616
1.435662,784
1.436660,1184
1.437661,1328
1.438661,1408
1.439660,2464
1.440663,1232
1.441663,1936
1.442661,1664
1.443661,1968
1.444661,3856
1.445661,1440
1.446662,1824
1.447713,1312
1.448671,1728
1.449664,2128
1.450661,2016
1.451663,1008
1.452661,1104
1.453661,848
1.454661,1536
1.455662,1744
1.456661,1424
1.457660,2656
1.458663,1872
1.459660,2448
1.460663,1360
1.461661,2720
1.462661,2208
1.463661,1664
1.464663,2496
1.465662,2848
1.466661,1632
1.467661,3552
1.468660,3856
1.469662,1600
1.470661,3696
1.471661,1840
1.472661,2752
1.473661,1456
1.474662,1824
1.475660,3584
1.476659,1104
1.477662,1104
1.478661,1344
1.479663,1552
1.480662,1520
1.481663,1056
1.482661,1152
1.483662,2144
1.484661,2256
1.485661,992
1.486661,1104
1.487661,1840
1.488662,1040
1.489659,2512
1.490662,2272
1.491661,2080
1.492659,3728
1.493663,1552
1.494662,1472
1.495661,1872
1.496661,1712
1.497661,1248
1.498661,1600
1.499663,4881
1.500663,4353
1.501661,1664
1.502662,2384
1.503661,3712
1.504663,1552
1.505661,1440
1.506661,1728
1.507663,1728
1.508660,1872
1.509661,1232
1.510661,1024
1.511705,736
1.512676,1200
1.513663,1472
1.514662,5521
1.515662,2512
1.516659,1200
1.517660,1360
1.672357,1344
1.673016,1648
1.673442,2368
1.673845,2512
1.674239,1168
1.674700,1232
1.675091,1104
1.675484,1472
1.675883,896
1.676295,720
1.676689,928
1.677083,1024
1.677483,976
1.677881,1040
1.678663,1488
1.679661,2224
1.680661,2160
1.681659,3200
1.682662,592
1.683661,1200
1.684662,3136
1.685660,5921
1.686661,1632
1.687663,1856
1.688660,1216
1.689661,2176
1.690660,1104
1.691661,2640
1.692661,1312
1.693662,992
1.694663,816
1.695660,848
1.696660,2112
1.697662,1968
1.698661,1360
1.699662,1504
1.700659,1184
1.701663,2608
1.702659,5073
1.703683,2624
1.704665,1456
1.705663,656
1.706662,1360
1.707660,816
1.708661,1184
1.709659,2992
1.710661,1968
1.711662,2192
1.712663,3072
1.713659,2592
1.714661,3392
1.715660,1536
1.716661,1312
1.717662,2688
1.718661,1696
1.719663,2176
1.720660,1952
1.721661,4177
1.722660,1888
1.723658,1360
1.724661,2832
1.725663,2464
1.726660,1168
1.727664,1680
1.728661,1168
1.729661,3072
1.730662,1408
1.731660,1440
1.732661,1072
1.733660,1952
1.734660,2320
1.735662,2480
1.736662,2944
1.737659,1712
1.738661,1936
1.739659,1984
1.740663,1456
1.741662,1664
1.742660,1056
1.743663,1616
1.744660,976
1.745661,1824
1.746659,2480
1.747663,2176
1.748660,1872
1.749662,2464
1.750661,1040
1.751661,1088
1.752662,1296
1.753661,1936
1.754660,1040
1.755661,1232
1.756661,1568
1.757662,3264
1.758661,2480
1.759663,1424
1.760661,912
1.761661,960
1.762661,1552
1.763661,2352
1.764662,3056
1.765660,1984
1.766661,1856
1.767679,1760
1.768665,2208
1.769664,2304
1.770662,1440
1.771663,2176
1.772662,1056
1.773661,2656
1.774661,1328
1.775660,1456
1.776661,1488
1.777659,2144
1.778663,1344
1.779659,1104
1.780661,3520
1.781663,1360
1.782661,1552
1.783661,2400
1.784662,1600
1.785661,1824
1.786661,1728
1.787660,1696
1.788663,2608
1.789663,2560
1.790661,1680
1.791661,1232
1.792662,1344
1.793661,1664
1.794661,2016
1.795662,1104
1.796661,1152
1.797661,1696
1.798661,1824
1.799663,2256
1.800660,960
1.801660,1024
1.802660,1472
1.803661,2848
1.804661,1680
1.805662,2064
1.806661,1024
1.807660,1680
1.808661,2480
1.809661,4705
1.810659,1440
1.811662,2064
1.812661,1040
1.813662,1488
1.814661,1568
1.815659,1632
1.816660,2336
1.817662,1712
1.818659,2064
1.819661,864
1.820662,944
1.821662,2080
1.822659,1344
1.823660,1440
1.824662,2848
1.825663,3536
1.826661,2288
1.827660,1136
1.828661,1184
1.829662,1408
1.830662,1280
1.831674,1616
1.832665,2256
1.833665,1344
1.834661,2384
1.835661,1744
1.836661,1680
1.837661,1824
1.838661,1312
1.839661,1552
1.840663,1712
1.841662,1440
1.842662,2496
1.843660,2496
1.844661,1712
1.845662,1632
1.846662,2112
1.847661,2512
1.848663,1312
1.849660,2064
1.850661,1504
1.851659,2384
1.852661,3168
1.853661,1440
1.854663,2176
1.855660,1408
1.856659,1024
1.857662,1040
1.858661,1200
1.859661,1408
1.860662,1408
1.861661,1552
1.862660,1536
1.863662,2288
2.015263,1440
2.016078,1632
2.016653,1792
2.017203,1360
2.017752,1200
2.018362,1616
2.018910,1232
2.019456,1616
2.020007,1808
2.020565,1552
2.021118,928
2.021666,864
2.022214,976
2.022766,800
2.023312,1536
2.023991,1216
2.024546,1728
2.025127,2096
2.025680,1504
2.026661,608
2.027659,1072
2.028662,768
2.029661,1568
2.030661,2432
2.031660,1360
2.032661,1248
2.033661,1456
2.034662,768
2.035661,2928
2.036661,928
