Tempo(s),EMG_Value
0.867746,4609
0.868744,5377
0.869748,4913
0.870744,3680
0.871746,4113
0.872743,3952
0.873745,3744
0.874744,3296
0.875745,3392
0.876745,4753
0.877746,4897
0.878745,3312
0.879745,3328
0.880747,4705
0.881746,7905
0.882744,3760
0.883745,3856
0.884743,3488
0.885747,5073
0.886743,4577
0.887746,4145
0.888744,4401
0.889745,3104
0.890746,5009
0.891744,4593
0.892744,3504
0.893745,5681
0.894745,5201
0.895745,4705
0.896744,3776
0.897745,4305
0.898744,3984
0.899744,3680
0.900747,3376
0.901744,4929
0.902747,4993
0.903745,3600
0.904745,5777
0.905746,4977
0.906745,4913
0.907747,4080
0.908745,3792
0.909745,3232
0.910745,3280
0.911744,6721
0.912747,6337
0.913744,4945
0.914746,4289
0.915745,3360
0.916746,3808
0.917745,3584
0.918747,5345
0.919744,6145
0.920745,3552
0.921745,3728
0.922745,3904
0.923747,3328
0.924746,4000
0.925746,4000
0.926744,4016
0.927745,4385
0.928763,5297
0.929756,4064
0.930745,4993
1.079392,4385
1.080360,3760
1.081084,4048
1.081775,5585
1.082456,5265
1.083204,5073
1.083884,4305
1.084560,3472
1.085245,4801
1.085950,4721
1.086626,4289
1.087312,4337
1.087998,4385
1.088677,4481
1.089361,4481
1.090049,3808
1.090739,4353
1.091441,4753
1.092128,4048
1.092815,5281
1.093504,4657
1.094195,4401
1.094882,3600
1.095566,4737
1.096254,3840
1.096942,5441
1.097745,4225
1.098746,3008
1.099746,3360
1.100746,4673
1.101745,5873
1.102746,4737
1.103747,3664
1.104746,3472
1.105745,5457
1.106745,3104
1.107744,5521
1.108746,4449
1.109744,3760
1.110747,4305
1.111746,5089
1.112744,3680
1.113745,3168
1.114746,3120
1.115746,5345
1.116745,5553
1.117745,4417
1.118745,3600
1.119744,4225
1.120772,5377
1.121755,4561
1.122748,3744
1.123746,3504
1.124746,4881
1.125745,4048
1.126745,4577
1.127745,4929
1.128745,4129
1.129746,4417
1.130745,4881
1.131746,4929
1.132745,3664
1.133743,4993
1.134744,3744
1.135744,3824
1.136745,4145
1.137744,4289
1.138745,4161
1.139746,4145
1.140744,3664
1.141745,6145
1.142745,3520
1.143745,3296
1.144744,4353
1.145745,3856
1.146746,4593
1.147745,5521
1.148745,3792
1.149746,5009
1.150743,5025
1.151744,3648
1.152745,3408
1.153745,3296
1.154745,4401
1.155747,4145
1.156746,4673
1.157747,4673
1.158747,4865
1.159745,4177
1.160742,4737
1.161746,4625
1.162747,4705
1.163745,3904
1.164745,3168
1.165745,4048
1.166745,5073
1.167745,6465
1.168747,4689
1.169746,4369
1.170746,4401
1.171747,4177
1.172745,4385
1.173745,3968
1.174745,3664
1.175746,3280
1.176746,6321
1.177745,3392
1.178743,3456
1.179746,3792
1.180745,4113
1.181746,4529
1.182745,4865
1.183743,3872
1.184763,3744
1.185751,4673
1.186750,4064
1.187745,3968
1.188746,4609
1.189745,4641
1.190745,4913
1.191744,5889
1.192743,4273
1.193745,4417
1.194747,4673
1.195746,4945
1.196745,4080
1.197747,3904
1.198745,4048
1.199747,4609
1.200746,3536
1.201745,4000
1.202744,3760
1.203745,3648
1.204746,4289
1.205746,4817
1.206745,4481
1.207747,4097
1.208745,4801
1.209745,4609
1.210743,3712
1.211746,3856
1.212743,3680
1.213745,4193
1.214745,5073
1.215746,5281
1.216747,6433
1.217745,4257
1.218745,4064
1.219746,4129
1.220746,3792
1.221746,3536
1.222745,4401
1.223747,3808
1.224744,4257
1.225745,4353
1.226746,3376
1.227745,4097
1.228745,4385
1.229746,5345
1.230742,4048
1.231745,3280
1.232746,4545
1.233745,3840
1.234745,3072
1.235747,5217
1.236747,6097
1.237744,5665
1.238746,3808
1.239746,4753
1.240746,4193
1.241746,4080
1.242743,3472
1.243745,4753
1.244745,3472
1.245747,3664
1.246745,4177
1.247745,3600
1.248763,6241
1.249753,4369
1.250748,3840
1.251749,5457
1.252744,4433
1.253746,3520
1.254745,4609
1.255746,3968
1.256745,4241
1.257745,3856
1.258745,3760
1.259743,2992
1.260745,3216
1.261747,4641
1.262743,5633
1.263746,4833
1.264744,4769
1.265745,3792
1.266745,4289
1.267743,4961
1.268746,5217
1.269745,4433
1.270746,3728
1.383145,3968
1.383633,4064
1.383927,4449
1.384174,4369
1.384412,4193
1.384676,4625
1.384922,5329
1.385159,4353
1.385394,4529
1.385650,5041
1.385896,4625
1.386745,3952
1.387745,4529
1.388743,4161
1.389745,4097
1.390747,4225
1.391746,4129
1.392747,3344
1.393743,5729
1.394745,4113
1.395744,3984
1.396744,4337
1.397745,4321
1.398744,4193
1.399747,3408
1.400747,3264
1.401745,3600
1.402745,4545
1.403745,3776
1.404744,4273
1.405745,4193
1.406743,4801
1.407747,4545
1.408744,5473
1.409747,3552
1.410745,3648
1.411745,3904
1.412745,4529
1.413744,4753
1.414746,3488
1.415746,4193
1.416746,4801
1.417746,5713
1.418745,6673
1.419743,4097
1.420744,2992
1.421745,3488
1.422744,4305
1.423745,4433
1.424744,3392
1.425745,3152
1.426745,3792
1.427746,4961
1.428745,6529
1.429745,4593
1.430745,3936
1.431744,4817
1.432745,4032
1.433745,3840
1.434746,4000
1.435746,4273
1.436745,3744
1.437746,5121
1.438745,5585
1.439746,4321
1.440766,4801
1.441752,4016
1.442747,3248
1.443746,3424
1.444747,2944
1.445745,3104
1.446746,4897
1.447747,5569
1.448747,3280
1.449745,7553
1.450747,5729
1.451747,4289
1.452744,4513
1.453747,4449
1.454747,4225
1.455745,3984
1.456745,3472
1.457745,3744
1.458745,4705
1.459746,4849
1.460745,5073
1.461746,3920
1.462745,3376
1.463746,4032
1.464745,3792
1.465745,4497
1.466744,4529
1.467746,4113
1.468745,4609
1.469745,3392
1.470745,3728
1.471745,4657
1.472745,5793
1.473745,5665
1.474745,4305
1.475744,3472
1.476746,3904
1.477745,4833
1.478746,3904
1.479746,3856
1.480744,3984
1.481745,3552
1.482746,4369
1.483746,4257
1.484745,4593
1.485747,4657
1.486745,4145
1.487747,3904
1.488744,4257
1.489746,4897
1.490745,4753
1.491747,4032
1.492745,3424
1.493747,3584
1.494743,3616
1.495744,4273
1.496747,5057
1.497745,5377
1.498746,4753
1.499746,4433
1.500746,3536
1.501742,3824
1.502745,3392
1.503748,3344
1.504760,3856
1.505751,3584
1.506749,5473
1.507746,5409
1.508745,4641
1.509745,4129
1.510747,4321
1.511745,5777
1.512744,5073
1.513745,4177
1.514745,3744
1.515743,3392
1.516747,3328
1.517747,4449
1.518746,4913
1.519744,6657
1.520743,5217
1.521745,4817
1.522745,4129
1.523746,3376
1.524745,4321
1.525745,4257
1.526745,4673
1.527745,4481
1.528745,4529
1.529743,3744
1.530745,3456
1.531744,3792
1.532747,4000
1.533745,4113
1.534747,4689
1.535745,3648
1.536745,3360
1.537745,3776
1.538747,4417
1.539744,5857
1.540745,5553
1.541744,6017
1.542747,3680
1.543745,3616
1.544743,3840
1.545744,4161
1.546745,3616
1.547745,5361
1.548744,4913
1.549746,3712
1.550745,3680
1.551745,4097
1.552744,4241
1.553745,3856
1.554743,4929
1.555745,3840
1.556744,3968
1.557747,4881
1.558746,4225
1.559745,3536
1.560742,4385
1.561745,5665
1.562747,4321
1.563745,4689
1.564745,4097
1.565745,4048
1.566744,4545
1.567746,4961
1.568760,4145
1.569750,3168
1.570747,3648
1.571747,3968
1.572746,3584
1.573747,5729
1.574744,4417
1.728043,4161
1.728698,4545
1.729144,4817
1.729537,4064
1.729935,4129
1.730387,4497
1.730786,4785
1.731175,4897
1.731567,4897
